millis,type,message
999465924,INFO,Enabling MessageSender transmissions
999515572,INFO,Starting analysis m: 5062 t: 1 e: 28
999515846,WARN,Disabling MessageSender transmissions
999516971,INFO,Completed analysis m: 5062 t: 1 e: 28
999516997,INFO,Enabling MessageSender transmissions
999566637,INFO,Starting analysis m: 5062 t: 1 e: 29
999566911,WARN,Disabling MessageSender transmissions
999568035,INFO,Completed analysis m: 5062 t: 1 e: 29
999568060,INFO,Enabling MessageSender transmissions
999617695,INFO,Starting analysis m: 5062 t: 1 e: 30
999618029,WARN,Disabling MessageSender transmissions
999619141,INFO,Completed analysis m: 5062 t: 1 e: 30
999619164,INFO,Enabling MessageSender transmissions
999668764,INFO,Starting analysis m: 5062 t: 1 e: 31
999669039,WARN,Disabling MessageSender transmissions
999670161,INFO,Completed analysis m: 5062 t: 1 e: 31
999670185,INFO,Enabling MessageSender transmissions
999676110,INFO,powerData | solV: 5.54
999676133,INFO,powerData | solI: 0.14
999676153,INFO,powerData | battV: 4.09
999676172,INFO,powerData | battI: 0.10
999676192,INFO,powerData | busV: 4.10
999676213,INFO,powerData | busI: 0.06
999676233,INFO,powerData | BQ status reg: 172
999676254,INFO,powerData | Fault reg: 0
999676280,INFO,powerData | Charge status: 2
999676301,INFO,powerData | DPM status: 1
999719829,INFO,Starting analysis m: 5062 t: 1 e: 32
999720103,WARN,Disabling MessageSender transmissions
999721232,INFO,Completed analysis m: 5062 t: 1 e: 32
999721254,INFO,Processing stats m: 5062 t: 1 e: 33
999726768,INFO,Finished collection for m: 5062 in 1747
999726792,INFO,Submitting 48 byte / 378 bit message: 
999726825,DEBUG,Message submitted to Q at index 0 count_id: 241
999726848,DEBUG,1 messages in Q
999726893,INFO,Enabling MessageSender transmissions
999726919,DEBUG,Sending Q index: 0 id: 241
999779221,INFO,Starting collection m: 5063 t: 0 at 1610725915.20
999787272,INFO,Send complete: Q index: 0 count_id 241
999880998,INFO,Starting analysis m: 5063 t: 0 e: 0
999881279,WARN,Disabling MessageSender transmissions
999882215,INFO,Completed analysis m: 5063 t: 0 e: 0
999882237,INFO,Enabling MessageSender transmissions
999932065,INFO,Starting analysis m: 5063 t: 0 e: 1
999932344,WARN,Disabling MessageSender transmissions
999933478,INFO,Completed analysis m: 5063 t: 0 e: 1
999933503,INFO,Enabling MessageSender transmissions
999976116,INFO,powerData | solV: 5.54
999976138,INFO,powerData | solI: 0.03
999976159,INFO,powerData | battV: 4.07
999976179,INFO,powerData | battI: -0.02
999976200,INFO,powerData | busV: 4.07
999976218,INFO,powerData | busI: 0.04
999976239,INFO,powerData | BQ status reg: 172
999976259,INFO,powerData | Fault reg: 0
999976282,INFO,powerData | Charge status: 2
999976306,INFO,powerData | DPM status: 1
999983126,INFO,Starting analysis m: 5063 t: 0 e: 2
999983400,WARN,Disabling MessageSender transmissions
999984523,INFO,Completed analysis m: 5063 t: 0 e: 2
999984545,INFO,Enabling MessageSender transmissions
1000034199,INFO,Starting analysis m: 5063 t: 0 e: 3
1000034478,WARN,Disabling MessageSender transmissions
1000035600,INFO,Completed analysis m: 5063 t: 0 e: 3
1000035624,INFO,Enabling MessageSender transmissions
1000085266,INFO,Starting analysis m: 5063 t: 0 e: 4
1000085544,WARN,Disabling MessageSender transmissions
1000086671,INFO,Completed analysis m: 5063 t: 0 e: 4
1000086695,INFO,Enabling MessageSender transmissions
1000136325,INFO,Starting analysis m: 5063 t: 0 e: 5
1000136654,WARN,Disabling MessageSender transmissions
1000137771,INFO,Completed analysis m: 5063 t: 0 e: 5
1000137795,INFO,Enabling MessageSender transmissions
1000187389,INFO,Starting analysis m: 5063 t: 0 e: 6
1000187670,WARN,Disabling MessageSender transmissions
1000188790,INFO,Completed analysis m: 5063 t: 0 e: 6
1000188813,INFO,Enabling MessageSender transmissions
1000238460,INFO,Starting analysis m: 5063 t: 0 e: 7
1000238735,WARN,Disabling MessageSender transmissions
1000239859,INFO,Completed analysis m: 5063 t: 0 e: 7
1000239882,INFO,Enabling MessageSender transmissions
1000276117,INFO,powerData | solV: 5.54
1000276140,INFO,powerData | solI: 0.05
1000276160,INFO,powerData | battV: 4.07
1000276180,INFO,powerData | battI: -0.01
1000276201,INFO,powerData | busV: 4.07
1000276242,INFO,powerData | busI: 0.05
1000276262,INFO,powerData | BQ status reg: 172
1000276285,INFO,powerData | Fault reg: 0
1000276305,INFO,powerData | Charge status: 2
1000276326,INFO,powerData | DPM status: 1
1000289521,INFO,Starting analysis m: 5063 t: 0 e: 8
1000289798,WARN,Disabling MessageSender transmissions
1000290926,INFO,Completed analysis m: 5063 t: 0 e: 8
1000290951,INFO,Enabling MessageSender transmissions
1000340598,INFO,Starting analysis m: 5063 t: 0 e: 9
1000340873,WARN,Disabling MessageSender transmissions
1000341997,INFO,Completed analysis m: 5063 t: 0 e: 9
1000342022,INFO,Enabling MessageSender transmissions
1000391655,INFO,Starting analysis m: 5063 t: 0 e: 10
1000391931,WARN,Disabling MessageSender transmissions
1000393072,INFO,Completed analysis m: 5063 t: 0 e: 10
1000393095,INFO,Enabling MessageSender transmissions
1000442720,INFO,Starting analysis m: 5063 t: 0 e: 11
1000443002,WARN,Disabling MessageSender transmissions
1000444135,INFO,Completed analysis m: 5063 t: 0 e: 11
1000444164,INFO,Enabling MessageSender transmissions
1000493783,INFO,Starting analysis m: 5063 t: 0 e: 12
1000494057,WARN,Disabling MessageSender transmissions
1000495183,INFO,Completed analysis m: 5063 t: 0 e: 12
1000495208,INFO,Enabling MessageSender transmissions
1000544847,INFO,Starting analysis m: 5063 t: 0 e: 13
1000545122,WARN,Disabling MessageSender transmissions
1000546248,INFO,Completed analysis m: 5063 t: 0 e: 13
1000546271,INFO,Enabling MessageSender transmissions
1000576126,INFO,powerData | solV: 5.54
1000576149,INFO,powerData | solI: 0.06
1000576169,INFO,powerData | battV: 4.07
1000576190,INFO,powerData | battI: -0.00
1000576212,INFO,powerData | busV: 4.07
1000576233,INFO,powerData | busI: 0.06
1000576253,INFO,powerData | BQ status reg: 172
1000576274,INFO,powerData | Fault reg: 0
1000576296,INFO,powerData | Charge status: 2
1000576317,INFO,powerData | DPM status: 1
1000595908,INFO,Starting analysis m: 5063 t: 0 e: 14
1000596189,WARN,Disabling MessageSender transmissions
1000597313,INFO,Completed analysis m: 5063 t: 0 e: 14
1000597338,INFO,Enabling MessageSender transmissions
1000646979,INFO,Starting analysis m: 5063 t: 0 e: 15
1000647256,WARN,Disabling MessageSender transmissions
1000648386,INFO,Completed analysis m: 5063 t: 0 e: 15
1000648409,INFO,Enabling MessageSender transmissions
1000698044,INFO,Starting analysis m: 5063 t: 0 e: 16
1000698318,WARN,Disabling MessageSender transmissions
1000699447,INFO,Completed analysis m: 5063 t: 0 e: 16
1000699475,INFO,Enabling MessageSender transmissions
1000749105,INFO,Starting analysis m: 5063 t: 0 e: 17
1000749387,WARN,Disabling MessageSender transmissions
1000750512,INFO,Completed analysis m: 5063 t: 0 e: 17
1000750536,INFO,Enabling MessageSender transmissions
1000800184,INFO,Starting analysis m: 5063 t: 0 e: 18
1000800458,WARN,Disabling MessageSender transmissions
1000801587,INFO,Completed analysis m: 5063 t: 0 e: 18
1000801609,INFO,Enabling MessageSender transmissions
1000851243,INFO,Starting analysis m: 5063 t: 0 e: 19
1000851523,WARN,Disabling MessageSender transmissions
1000852647,INFO,Completed analysis m: 5063 t: 0 e: 19
1000852672,INFO,Enabling MessageSender transmissions
1000876128,INFO,powerData | solV: 5.54
1000876150,INFO,powerData | solI: 0.05
1000876171,INFO,powerData | battV: 4.08
1000876191,INFO,powerData | battI: 0.01
1000876214,INFO,powerData | busV: 4.08
1000876234,INFO,powerData | busI: 0.04
1000876255,INFO,powerData | BQ status reg: 172
1000876277,INFO,powerData | Fault reg: 0
1000876304,INFO,powerData | Charge status: 2
1000876324,INFO,powerData | DPM status: 1
1000902305,INFO,Starting analysis m: 5063 t: 0 e: 20
1000902586,WARN,Disabling MessageSender transmissions
1000903723,INFO,Completed analysis m: 5063 t: 0 e: 20
1000903747,INFO,Enabling MessageSender transmissions
1000953374,INFO,Starting analysis m: 5063 t: 0 e: 21
1000953651,WARN,Disabling MessageSender transmissions
1000954767,INFO,Completed analysis m: 5063 t: 0 e: 21
1000954791,INFO,Enabling MessageSender transmissions
1001004681,INFO,Starting analysis m: 5063 t: 0 e: 22
1001005447,WARN,Disabling MessageSender transmissions
1001006540,INFO,Completed analysis m: 5063 t: 0 e: 22
1001006563,INFO,Enabling MessageSender transmissions
1001055498,INFO,Starting analysis m: 5063 t: 0 e: 23
1001055778,WARN,Disabling MessageSender transmissions
1001056894,INFO,Completed analysis m: 5063 t: 0 e: 23
1001056919,INFO,Enabling MessageSender transmissions
1001106567,INFO,Starting analysis m: 5063 t: 0 e: 24
1001106845,WARN,Disabling MessageSender transmissions
1001107972,INFO,Completed analysis m: 5063 t: 0 e: 24
1001107994,INFO,Enabling MessageSender transmissions
1001157625,INFO,Starting analysis m: 5063 t: 0 e: 25
1001157900,WARN,Disabling MessageSender transmissions
1001159026,INFO,Completed analysis m: 5063 t: 0 e: 25
1001159051,INFO,Enabling MessageSender transmissions
1001176137,INFO,powerData | solV: 5.54
1001176160,INFO,powerData | solI: 0.05
1001176180,INFO,powerData | battV: 4.07
1001176205,INFO,powerData | battI: 0.00
1001176223,INFO,powerData | busV: 4.07
1001176244,INFO,powerData | busI: 0.04
1001176264,INFO,powerData | BQ status reg: 172
1001176285,INFO,powerData | Fault reg: 0
1001176305,INFO,powerData | Charge status: 2
1001176328,INFO,powerData | DPM status: 1
1001208692,INFO,Starting analysis m: 5063 t: 0 e: 26
1001208973,WARN,Disabling MessageSender transmissions
1001210091,INFO,Completed analysis m: 5063 t: 0 e: 26
1001210114,INFO,Enabling MessageSender transmissions
1001259755,INFO,Starting analysis m: 5063 t: 0 e: 27
1001260029,WARN,Disabling MessageSender transmissions
1001261156,INFO,Completed analysis m: 5063 t: 0 e: 27
1001261182,INFO,Enabling MessageSender transmissions
1001310824,INFO,Starting analysis m: 5063 t: 0 e: 28
1001311100,WARN,Disabling MessageSender transmissions
1001312227,INFO,Completed analysis m: 5063 t: 0 e: 28
1001312249,INFO,Enabling MessageSender transmissions
1001361895,INFO,Starting analysis m: 5063 t: 0 e: 29
1001362176,WARN,Disabling MessageSender transmissions
1001363300,INFO,Completed analysis m: 5063 t: 0 e: 29
1001363322,INFO,Enabling MessageSender transmissions
1001412956,INFO,Starting analysis m: 5063 t: 0 e: 30
1001413283,WARN,Disabling MessageSender transmissions
1001414416,INFO,Completed analysis m: 5063 t: 0 e: 30
1001414440,INFO,Enabling MessageSender transmissions
1001464023,INFO,Starting analysis m: 5063 t: 0 e: 31
1001464295,WARN,Disabling MessageSender transmissions
1001465434,INFO,Completed analysis m: 5063 t: 0 e: 31
1001465462,INFO,Enabling MessageSender transmissions
1001476141,INFO,powerData | solV: 5.54
1001476163,INFO,powerData | solI: 0.09
1001476184,INFO,powerData | battV: 4.08
1001476204,INFO,powerData | battI: 0.05
1001476225,INFO,powerData | busV: 4.08
1001476245,INFO,powerData | busI: 0.05
1001476263,INFO,powerData | BQ status reg: 172
1001476284,INFO,powerData | Fault reg: 0
1001476304,INFO,powerData | Charge status: 2
1001476327,INFO,powerData | DPM status: 1
1001515087,INFO,Starting analysis m: 5063 t: 0 e: 32
1001515370,WARN,Disabling MessageSender transmissions
1001516488,INFO,Completed analysis m: 5063 t: 0 e: 32
1001516513,INFO,Processing stats m: 5063 t: 0 e: 33
1001521985,INFO,Enabling MessageSender transmissions
1001574481,INFO,Starting collection m: 5063 t: 1 at 1610727715.20
1001676251,INFO,Starting analysis m: 5063 t: 1 e: 0
1001676527,WARN,Disabling MessageSender transmissions
1001677465,INFO,Completed analysis m: 5063 t: 1 e: 0
1001677490,INFO,Enabling MessageSender transmissions
1001727326,INFO,Starting analysis m: 5063 t: 1 e: 1
1001727600,WARN,Disabling MessageSender transmissions
1001728722,INFO,Completed analysis m: 5063 t: 1 e: 1
1001728745,INFO,Enabling MessageSender transmissions
1001776144,INFO,powerData | solV: 5.54
1001776166,INFO,powerData | solI: 0.15
1001776185,INFO,powerData | battV: 4.10
1001776205,INFO,powerData | battI: 0.14
1001776226,INFO,powerData | busV: 4.10
1001776244,INFO,powerData | busI: 0.04
1001776265,INFO,powerData | BQ status reg: 172
1001776289,INFO,powerData | Fault reg: 0
1001776310,INFO,powerData | Charge status: 2
1001776330,INFO,powerData | DPM status: 1
1001778380,INFO,Starting analysis m: 5063 t: 1 e: 2
1001778663,WARN,Disabling MessageSender transmissions
1001779779,INFO,Completed analysis m: 5063 t: 1 e: 2
1001779802,INFO,Enabling MessageSender transmissions
1001829451,INFO,Starting analysis m: 5063 t: 1 e: 3
1001829726,WARN,Disabling MessageSender transmissions
1001830850,INFO,Completed analysis m: 5063 t: 1 e: 3
1001830879,INFO,Enabling MessageSender transmissions
1001880520,INFO,Starting analysis m: 5063 t: 1 e: 4
1001880793,WARN,Disabling MessageSender transmissions
1001881919,INFO,Completed analysis m: 5063 t: 1 e: 4
1001881942,INFO,Enabling MessageSender transmissions
1001931581,INFO,Starting analysis m: 5063 t: 1 e: 5
1001931915,WARN,Disabling MessageSender transmissions
1001933029,INFO,Completed analysis m: 5063 t: 1 e: 5
1001933051,INFO,Enabling MessageSender transmissions
1001982646,INFO,Starting analysis m: 5063 t: 1 e: 6
1001982926,WARN,Disabling MessageSender transmissions
1001984049,INFO,Completed analysis m: 5063 t: 1 e: 6
1001984073,INFO,Enabling MessageSender transmissions
1002033709,INFO,Starting analysis m: 5063 t: 1 e: 7
1002033983,WARN,Disabling MessageSender transmissions
1002035107,INFO,Completed analysis m: 5063 t: 1 e: 7
1002035130,INFO,Enabling MessageSender transmissions
1002076151,INFO,powerData | solV: 5.54
1002076174,INFO,powerData | solI: 0.28
1002076194,INFO,powerData | battV: 4.12
1002076217,INFO,powerData | battI: 0.29
1002076237,INFO,powerData | busV: 4.14
1002076258,INFO,powerData | busI: 0.04
1002076278,INFO,powerData | BQ status reg: 172
1002076299,INFO,powerData | Fault reg: 0
1002076319,INFO,powerData | Charge status: 2
1002076340,INFO,powerData | DPM status: 1
1002084782,INFO,Starting analysis m: 5063 t: 1 e: 8
1002085062,WARN,Disabling MessageSender transmissions
1002086193,INFO,Completed analysis m: 5063 t: 1 e: 8
1002086215,INFO,Enabling MessageSender transmissions
1002135848,INFO,Starting analysis m: 5063 t: 1 e: 9
1002136125,WARN,Disabling MessageSender transmissions
1002137247,INFO,Completed analysis m: 5063 t: 1 e: 9
1002137270,INFO,Enabling MessageSender transmissions
1002186915,INFO,Starting analysis m: 5063 t: 1 e: 10
1002187190,WARN,Disabling MessageSender transmissions
1002188316,INFO,Completed analysis m: 5063 t: 1 e: 10
1002188339,INFO,Enabling MessageSender transmissions
1002237970,INFO,Starting analysis m: 5063 t: 1 e: 11
1002238253,WARN,Disabling MessageSender transmissions
1002239369,INFO,Completed analysis m: 5063 t: 1 e: 11
1002239391,INFO,Enabling MessageSender transmissions
1002289037,INFO,Starting analysis m: 5063 t: 1 e: 12
1002289311,WARN,Disabling MessageSender transmissions
1002290432,INFO,Completed analysis m: 5063 t: 1 e: 12
1002290456,INFO,Enabling MessageSender transmissions
1002340104,INFO,Starting analysis m: 5063 t: 1 e: 13
1002340378,WARN,Disabling MessageSender transmissions
1002341500,INFO,Completed analysis m: 5063 t: 1 e: 13
1002341529,INFO,Enabling MessageSender transmissions
1002376155,INFO,powerData | solV: 5.55
1002376177,INFO,powerData | solI: 0.37
1002376198,INFO,powerData | battV: 4.14
1002376216,INFO,powerData | battI: 0.40
1002376237,INFO,powerData | busV: 4.16
1002376255,INFO,powerData | busI: 0.04
1002376275,INFO,powerData | BQ status reg: 172
1002376296,INFO,powerData | Fault reg: 0
1002376314,INFO,powerData | Charge status: 2
1002376335,INFO,powerData | DPM status: 1
1002391175,INFO,Starting analysis m: 5063 t: 1 e: 14
1002391457,WARN,Disabling MessageSender transmissions
1002392594,INFO,Completed analysis m: 5063 t: 1 e: 14
1002392616,INFO,Enabling MessageSender transmissions
1002442235,INFO,Starting analysis m: 5063 t: 1 e: 15
1002442508,WARN,Disabling MessageSender transmissions
1002443636,INFO,Completed analysis m: 5063 t: 1 e: 15
1002443659,INFO,Enabling MessageSender transmissions
1002493298,INFO,Starting analysis m: 5063 t: 1 e: 16
